Time	R.Front.Head_X	R.Front.Head_Y	R.Front.Head_Z	L.Front.Head_X	L.Front.Head_Y	L.Front.Head_Z	R.Back.Head_X	R.Back.Head_Y	R.Back.Head_Z	L.Back.Head_X	L.Back.Head_Y	L.Back.Head_Z	R.Shoulder_X	R.Shoulder_Y	R.Shoulder_Z	L.Shoulder_X	L.Shoulder_Y	L.Shoulder_Z	C7_X	C7_Y	C7_Z	T2_X	T2_Y	T2_Z	T7_X	T7_Y	T7_Z	L1_X	L1_Y	L1_Z	L3_X	L3_Y	L3_Z	L5_X	L5_Y	L5_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	R.ASIS_X	R.ASIS_Y	R.ASIS_Z	L.ASIS_X	L.ASIS_Y	L.ASIS_Z	R.PSIS_X	R.PSIS_Y	R.PSIS_Z	L.PSIS_X	L.PSIS_Y	L.PSIS_Z	L.Iliac.Crest_X	L.Iliac.Crest_Y	L.Iliac.Crest_Z	R.Iliac.Crest_X	R.Iliac.Crest_Y	R.Iliac.Crest_Z	R.GTR_X	R.GTR_Y	R.GTR_Z	L.GTR_X	L.GTR_Y	L.GTR_Z	R.Knee_X	R.Knee_Y	R.Knee_Z	R.Knee.Medial_X	R.Knee.Medial_Y	R.Knee.Medial_Z	L.Knee_X	L.Knee_Y	L.Knee_Z	L.Knee.Medial_X	L.Knee.Medial_Y	L.Knee.Medial_Z	R.HF_X	R.HF_Y	R.HF_Z	L.HF_X	L.HF_Y	L.HF_Z	R.TT_X	R.TT_Y	R.TT_Z	L.TT_X	L.TT_Y	L.TT_Z	R.Ankle_X	R.Ankle_Y	R.Ankle_Z	R.Ankle.Medial_X	R.Ankle.Medial_Y	R.Ankle.Medial_Z	L.Ankle_X	L.Ankle_Y	L.Ankle_Z	L.Ankle.Medial_X	L.Ankle.Medial_Y	L.Ankle.Medial_Z	R.Heel_X	R.Heel_Y	R.Heel_Z	L.Heel_X	L.Heel_Y	L.Heel_Z	R.MT1_X	R.MT1_Y	R.MT1_Z	R.MT2_X	R.MT2_Y	R.MT2_Z	R.MT5_X	R.MT5_Y	R.MT5_Z	L.MT1_X	L.MT1_Y	L.MT1_Z	L.MT2_X	L.MT2_Y	L.MT2_Z	L.MT5_X	L.MT5_Y	L.MT5_Z
0.170000	-0.237154	1.646770	-1.161146	-0.227431	1.651742	-1.288371	-0.374443	1.646284	-1.157409	-0.361547	1.645866	-1.304957	-0.394439	1.438998	-1.037208	-0.359241	1.443359	-1.424645	-0.408078	1.506723	-1.235247	-0.437025	1.470369	-1.237871	-0.465492	1.290677	-1.237596	-0.409347	1.096169	-1.232615	-0.410984	1.049146	-1.233729	-0.414042	1.008605	-1.233026	-0.284121	1.416071	-1.223512	-0.234362	1.230793	-1.218347	-0.246602	0.986078	-1.097063	-0.234158	0.990770	-1.347060	-0.426973	0.991007	-1.198817	-0.419938	0.992335	-1.266977	-0.312311	1.048320	-1.391529	-0.341467	1.041539	-1.064113	-0.351022	0.896344	-1.060420	-0.311655	0.883497	-1.402187	-0.351507	0.497824	-1.042582	-0.351928	0.477814	-1.166360	-0.268978	0.480567	-1.378904	-0.290793	0.474932	-1.262403	-0.358107	0.438240	-1.038987	-0.290042	0.426594	-1.387530	-0.300980	0.416694	-1.083775	-0.241255	0.400056	-1.326951	-0.394303	0.064102	-1.038924	-0.370590	0.081139	-1.118513	-0.387387	0.073683	-1.414275	-0.370708	0.080742	-1.329636	-0.436467	0.044544	-1.089049	-0.438734	0.048411	-1.375048	-0.235521	0.038411	-1.100436	-0.239731	0.034853	-1.071198	-0.270769	0.027651	-1.021049	-0.238340	0.041486	-1.351773	-0.241664	0.036991	-1.381199	-0.271629	0.030271	-1.429089
0.180000	-0.237133	1.646769	-1.161183	-0.227431	1.651728	-1.288410	-0.374422	1.646293	-1.157416	-0.361555	1.645862	-1.304969	-0.394406	1.439026	-1.037202	-0.359248	1.443347	-1.424647	-0.408080	1.506727	-1.235250	-0.437031	1.470372	-1.237866	-0.465512	1.290688	-1.237578	-0.409372	1.096168	-1.232587	-0.411014	1.049144	-1.233701	-0.414068	1.008602	-1.233000	-0.284110	1.416088	-1.223517	-0.234346	1.230814	-1.218355	-0.246612	0.986082	-1.097071	-0.234199	0.990783	-1.347059	-0.426998	0.991004	-1.198791	-0.419968	0.992331	-1.266950	-0.312344	1.048337	-1.391521	-0.341457	1.041560	-1.064109	-0.351020	0.896343	-1.060407	-0.311689	0.883503	-1.402183	-0.351510	0.497826	-1.042573	-0.351953	0.477816	-1.166356	-0.269003	0.480572	-1.378913	-0.290815	0.474936	-1.262412	-0.358111	0.438240	-1.038980	-0.290064	0.426595	-1.387538	-0.300988	0.416695	-1.083772	-0.241275	0.400065	-1.326965	-0.394303	0.064100	-1.038920	-0.370595	0.081137	-1.118511	-0.387391	0.073678	-1.414279	-0.370707	0.080742	-1.329639	-0.436469	0.044545	-1.089050	-0.438734	0.048408	-1.375047	-0.235524	0.038412	-1.100435	-0.239731	0.034854	-1.071195	-0.270769	0.027651	-1.021047	-0.238339	0.041487	-1.351775	-0.241664	0.036991	-1.381200	-0.271630	0.030269	-1.429093
0.190000	-0.237111	1.646772	-1.161222	-0.227428	1.651713	-1.288450	-0.374398	1.646305	-1.157424	-0.361560	1.645856	-1.304981	-0.394368	1.439059	-1.037193	-0.359250	1.443335	-1.424646	-0.408078	1.506731	-1.235250	-0.437031	1.470377	-1.237857	-0.465528	1.290700	-1.237552	-0.409393	1.096168	-1.232556	-0.411043	1.049145	-1.233672	-0.414093	1.008600	-1.232972	-0.284099	1.416104	-1.223519	-0.234334	1.230832	-1.218362	-0.246621	0.986089	-1.097081	-0.234238	0.990797	-1.347060	-0.427022	0.991001	-1.198763	-0.419997	0.992328	-1.266920	-0.312382	1.048358	-1.391511	-0.341444	1.041578	-1.064105	-0.351020	0.896341	-1.060393	-0.311723	0.883509	-1.402179	-0.351513	0.497825	-1.042568	-0.351980	0.477817	-1.166354	-0.269025	0.480577	-1.378922	-0.290836	0.474939	-1.262419	-0.358113	0.438239	-1.038975	-0.290085	0.426597	-1.387544	-0.300997	0.416694	-1.083773	-0.241293	0.400074	-1.326976	-0.394302	0.064100	-1.038917	-0.370601	0.081135	-1.118510	-0.387394	0.073675	-1.414281	-0.370707	0.080744	-1.329640	-0.436470	0.044543	-1.089049	-0.438734	0.048407	-1.375046	-0.235526	0.038411	-1.100434	-0.239731	0.034854	-1.071193	-0.270769	0.027650	-1.021044	-0.238337	0.041488	-1.351776	-0.241664	0.036991	-1.381201	-0.271630	0.030269	-1.429096
0.200000	-0.237087	1.646780	-1.161260	-0.227422	1.651700	-1.288490	-0.374371	1.646318	-1.157434	-0.361560	1.645848	-1.304992	-0.394322	1.439097	-1.037177	-0.359249	1.443327	-1.424642	-0.408071	1.506738	-1.235246	-0.437025	1.470385	-1.237845	-0.465540	1.290714	-1.237520	-0.409411	1.096171	-1.232525	-0.411070	1.049148	-1.233645	-0.414116	1.008600	-1.232944	-0.284089	1.416117	-1.223520	-0.234328	1.230845	-1.218368	-0.246629	0.986097	-1.097089	-0.234274	0.990811	-1.347060	-0.427044	0.991001	-1.198735	-0.420025	0.992327	-1.266890	-0.312419	1.048382	-1.391499	-0.341430	1.041593	-1.064100	-0.351021	0.896336	-1.060379	-0.311758	0.883517	-1.402175	-0.351515	0.497822	-1.042567	-0.352001	0.477818	-1.166355	-0.269047	0.480581	-1.378928	-0.290853	0.474941	-1.262423	-0.358112	0.438237	-1.038973	-0.290105	0.426600	-1.387549	-0.301003	0.416691	-1.083777	-0.241311	0.400083	-1.326982	-0.394301	0.064100	-1.038915	-0.370607	0.081134	-1.118511	-0.387398	0.073675	-1.414281	-0.370706	0.080747	-1.329641	-0.436470	0.044540	-1.089046	-0.438734	0.048407	-1.375045	-0.235527	0.038408	-1.100433	-0.239730	0.034854	-1.071191	-0.270769	0.027649	-1.021042	-0.238335	0.041489	-1.351776	-0.241663	0.036991	-1.381203	-0.271630	0.030270	-1.429098
0.210000	-0.237060	1.646791	-1.161297	-0.227413	1.651689	-1.288529	-0.374341	1.646332	-1.157444	-0.361555	1.645838	-1.305002	-0.394263	1.439138	-1.037154	-0.359245	1.443321	-1.424638	-0.408060	1.506748	-1.235239	-0.437013	1.470396	-1.237830	-0.465548	1.290730	-1.237484	-0.409426	1.096178	-1.232496	-0.411094	1.049156	-1.233619	-0.414135	1.008606	-1.232918	-0.284077	1.416125	-1.223522	-0.234325	1.230854	-1.218372	-0.246637	0.986106	-1.097094	-0.234305	0.990825	-1.347058	-0.427064	0.991005	-1.198709	-0.420049	0.992331	-1.266860	-0.312448	1.048406	-1.391487	-0.341417	1.041610	-1.064096	-0.351023	0.896329	-1.060364	-0.311794	0.883527	-1.402170	-0.351513	0.497816	-1.042567	-0.352012	0.477818	-1.166355	-0.269072	0.480586	-1.378932	-0.290866	0.474944	-1.262424	-0.358110	0.438234	-1.038971	-0.290128	0.426605	-1.387553	-0.301005	0.416688	-1.083782	-0.241331	0.400093	-1.326986	-0.394298	0.064102	-1.038915	-0.370612	0.081133	-1.118513	-0.387403	0.073676	-1.414280	-0.370706	0.080751	-1.329640	-0.436468	0.044537	-1.089043	-0.438734	0.048407	-1.375044	-0.235527	0.038405	-1.100430	-0.239730	0.034853	-1.071190	-0.270769	0.027650	-1.021039	-0.238334	0.041491	-1.351776	-0.241663	0.036991	-1.381205	-0.271630	0.030272	-1.429101
0.220000	-0.237030	1.646806	-1.161333	-0.227401	1.651683	-1.288565	-0.374308	1.646346	-1.157455	-0.361543	1.645827	-1.305013	-0.394193	1.439180	-1.037126	-0.359241	1.443317	-1.424633	-0.408043	1.506760	-1.235227	-0.436994	1.470411	-1.237811	-0.465552	1.290748	-1.237447	-0.409437	1.096187	-1.232471	-0.411115	1.049166	-1.233597	-0.414152	1.008616	-1.232894	-0.284062	1.416128	-1.223525	-0.234322	1.230858	-1.218373	-0.246643	0.986115	-1.097095	-0.234332	0.990840	-1.347051	-0.427081	0.991013	-1.198686	-0.420072	0.992340	-1.266834	-0.312464	1.048430	-1.391474	-0.341405	1.041629	-1.064095	-0.351023	0.896323	-1.060349	-0.311831	0.883538	-1.402164	-0.351504	0.497811	-1.042564	-0.352013	0.477818	-1.166354	-0.269103	0.480593	-1.378937	-0.290876	0.474949	-1.262423	-0.358106	0.438231	-1.038969	-0.290156	0.426612	-1.387557	-0.301003	0.416686	-1.083784	-0.241354	0.400101	-1.326990	-0.394294	0.064103	-1.038914	-0.370616	0.081132	-1.118514	-0.387408	0.073678	-1.414278	-0.370707	0.080755	-1.329640	-0.436467	0.044536	-1.089042	-0.438735	0.048406	-1.375042	-0.235527	0.038403	-1.100427	-0.239729	0.034854	-1.071190	-0.270767	0.027651	-1.021036	-0.238335	0.041492	-1.351777	-0.241664	0.036993	-1.381206	-0.271630	0.030274	-1.429102
0.230000	-0.236996	1.646822	-1.161366	-0.227384	1.651680	-1.288596	-0.374269	1.646358	-1.157466	-0.361523	1.645816	-1.305024	-0.394111	1.439221	-1.037095	-0.359237	1.443313	-1.424627	-0.408022	1.506775	-1.235214	-0.436970	1.470428	-1.237790	-0.465551	1.290768	-1.237409	-0.409446	1.096198	-1.232447	-0.411132	1.049178	-1.233575	-0.414167	1.008628	-1.232873	-0.284044	1.416125	-1.223530	-0.234316	1.230860	-1.218373	-0.246644	0.986122	-1.097093	-0.234355	0.990855	-1.347039	-0.427094	0.991023	-1.198664	-0.420091	0.992351	-1.266810	-0.312464	1.048454	-1.391462	-0.341393	1.041649	-1.064096	-0.351022	0.896318	-1.060336	-0.311867	0.883549	-1.402156	-0.351486	0.497806	-1.042557	-0.352007	0.477819	-1.166348	-0.269138	0.480600	-1.378943	-0.290886	0.474956	-1.262422	-0.358100	0.438228	-1.038963	-0.290187	0.426621	-1.387561	-0.300995	0.416687	-1.083783	-0.241377	0.400108	-1.326995	-0.394289	0.064104	-1.038911	-0.370617	0.081131	-1.118512	-0.387413	0.073680	-1.414277	-0.370708	0.080757	-1.329640	-0.436465	0.044538	-1.089043	-0.438736	0.048404	-1.375041	-0.235528	0.038403	-1.100424	-0.239729	0.034855	-1.071190	-0.270765	0.027652	-1.021032	-0.238337	0.041493	-1.351778	-0.241666	0.036995	-1.381208	-0.271631	0.030276	-1.429104
0.240000	-0.236956	1.646837	-1.161396	-0.227362	1.651680	-1.288623	-0.374227	1.646368	-1.157475	-0.361495	1.645804	-1.305034	-0.394023	1.439261	-1.037064	-0.359231	1.443305	-1.424620	-0.407996	1.506788	-1.235198	-0.436941	1.470445	-1.237766	-0.465547	1.290788	-1.237373	-0.409454	1.096208	-1.232424	-0.411146	1.049188	-1.233553	-0.414180	1.008641	-1.232853	-0.284019	1.416118	-1.223533	-0.234298	1.230863	-1.218370	-0.246640	0.986127	-1.097090	-0.234375	0.990870	-1.347022	-0.427104	0.991033	-1.198643	-0.420108	0.992363	-1.266789	-0.312449	1.048480	-1.391449	-0.341377	1.041667	-1.064097	-0.351016	0.896316	-1.060325	-0.311901	0.883559	-1.402147	-0.351459	0.497803	-1.042544	-0.351996	0.477819	-1.166338	-0.269174	0.480609	-1.378950	-0.290897	0.474963	-1.262421	-0.358091	0.438225	-1.038954	-0.290219	0.426630	-1.387567	-0.300983	0.416689	-1.083777	-0.241400	0.400115	-1.327004	-0.394284	0.064102	-1.038906	-0.370616	0.081130	-1.118509	-0.387417	0.073680	-1.414278	-0.370710	0.080758	-1.329640	-0.436465	0.044541	-1.089041	-0.438738	0.048401	-1.375039	-0.235529	0.038405	-1.100421	-0.239729	0.034856	-1.071189	-0.270764	0.027652	-1.021027	-0.238340	0.041493	-1.351780	-0.241668	0.036996	-1.381209	-0.271632	0.030277	-1.429106
0.250000	-0.236910	1.646850	-1.161421	-0.227333	1.651679	-1.288644	-0.374180	1.646374	-1.157483	-0.361460	1.645792	-1.305042	-0.393933	1.439298	-1.037036	-0.359225	1.443291	-1.424612	-0.407966	1.506799	-1.235182	-0.436908	1.470460	-1.237741	-0.465539	1.290805	-1.237337	-0.409461	1.096214	-1.232400	-0.411156	1.049193	-1.233528	-0.414190	1.008650	-1.232833	-0.283988	1.416111	-1.223535	-0.234265	1.230868	-1.218367	-0.246631	0.986128	-1.097087	-0.234393	0.990884	-1.347002	-0.427111	0.991040	-1.198620	-0.420123	0.992372	-1.266767	-0.312426	1.048508	-1.391436	-0.341352	1.041684	-1.064096	-0.351007	0.896315	-1.060314	-0.311931	0.883568	-1.402136	-0.351429	0.497802	-1.042526	-0.351985	0.477820	-1.166324	-0.269205	0.480617	-1.378957	-0.290909	0.474969	-1.262422	-0.358077	0.438224	-1.038940	-0.290247	0.426637	-1.387572	-0.300967	0.416690	-1.083767	-0.241419	0.400119	-1.327013	-0.394279	0.064097	-1.038898	-0.370615	0.081128	-1.118502	-0.387420	0.073679	-1.414279	-0.370713	0.080757	-1.329640	-0.436466	0.044540	-1.089035	-0.438740	0.048396	-1.375037	-0.235531	0.038407	-1.100419	-0.239731	0.034856	-1.071187	-0.270763	0.027651	-1.021023	-0.238341	0.041493	-1.351783	-0.241670	0.036997	-1.381210	-0.271635	0.030276	-1.429107
0.260000	-0.236859	1.646858	-1.161441	-0.227298	1.651675	-1.288662	-0.374129	1.646376	-1.157487	-0.361420	1.645781	-1.305049	-0.393844	1.439330	-1.037012	-0.359216	1.443273	-1.424601	-0.407931	1.506805	-1.235164	-0.436873	1.470471	-1.237715	-0.465528	1.290819	-1.237300	-0.409467	1.096214	-1.232372	-0.411165	1.049192	-1.233498	-0.414199	1.008654	-1.232809	-0.283947	1.416108	-1.223533	-0.234215	1.230878	-1.218364	-0.246617	0.986127	-1.097084	-0.234410	0.990896	-1.346979	-0.427115	0.991041	-1.198593	-0.420138	0.992374	-1.266742	-0.312402	1.048536	-1.391421	-0.341318	1.041698	-1.064091	-0.350994	0.896314	-1.060301	-0.311957	0.883574	-1.402125	-0.351399	0.497801	-1.042504	-0.351976	0.477819	-1.166306	-0.269227	0.480623	-1.378961	-0.290920	0.474972	-1.262421	-0.358061	0.438223	-1.038922	-0.290267	0.426641	-1.387574	-0.300948	0.416690	-1.083754	-0.241431	0.400122	-1.327020	-0.394275	0.064089	-1.038889	-0.370614	0.081126	-1.118494	-0.387423	0.073678	-1.414280	-0.370714	0.080754	-1.329641	-0.436468	0.044535	-1.089022	-0.438741	0.048392	-1.375034	-0.235534	0.038408	-1.100416	-0.239733	0.034856	-1.071183	-0.270765	0.027649	-1.021018	-0.238342	0.041492	-1.351786	-0.241671	0.036996	-1.381210	-0.271636	0.030275	-1.429109
0.270000	-0.236803	1.646862	-1.161454	-0.227257	1.651668	-1.288675	-0.374074	1.646376	-1.157486	-0.361377	1.645770	-1.305051	-0.393756	1.439359	-1.036990	-0.359203	1.443250	-1.424588	-0.407894	1.506808	-1.235144	-0.436834	1.470479	-1.237689	-0.465512	1.290829	-1.237260	-0.409472	1.096210	-1.232339	-0.411172	1.049186	-1.233463	-0.414204	1.008652	-1.232780	-0.283895	1.416111	-1.223528	-0.234146	1.230893	-1.218362	-0.246601	0.986124	-1.097078	-0.234426	0.990903	-1.346955	-0.427116	0.991037	-1.198562	-0.420151	0.992371	-1.266711	-0.312383	1.048563	-1.391402	-0.341275	1.041712	-1.064079	-0.350976	0.896312	-1.060281	-0.311978	0.883575	-1.402112	-0.351374	0.497800	-1.042480	-0.351969	0.477818	-1.166285	-0.269237	0.480627	-1.378959	-0.290929	0.474971	-1.262418	-0.358042	0.438223	-1.038902	-0.290277	0.426643	-1.387572	-0.300929	0.416688	-1.083740	-0.241435	0.400124	-1.327022	-0.394273	0.064079	-1.038879	-0.370615	0.081123	-1.118485	-0.387424	0.073677	-1.414280	-0.370714	0.080751	-1.329641	-0.436471	0.044525	-1.089004	-0.438741	0.048388	-1.375030	-0.235538	0.038409	-1.100414	-0.239735	0.034856	-1.071179	-0.270768	0.027645	-1.021014	-0.238342	0.041491	-1.351789	-0.241671	0.036995	-1.381211	-0.271637	0.030272	-1.429110
0.280000	-0.236741	1.646861	-1.161462	-0.227210	1.651656	-1.288684	-0.374012	1.646376	-1.157480	-0.361330	1.645762	-1.305049	-0.393667	1.439384	-1.036969	-0.359186	1.443225	-1.424572	-0.407853	1.506810	-1.235124	-0.436791	1.470483	-1.237663	-0.465493	1.290839	-1.237217	-0.409474	1.096202	-1.232300	-0.411176	1.049179	-1.233421	-0.414207	1.008647	-1.232744	-0.283831	1.416123	-1.223520	-0.234064	1.230912	-1.218360	-0.246583	0.986122	-1.097066	-0.234440	0.990904	-1.346931	-0.427114	0.991030	-1.198526	-0.420163	0.992365	-1.266673	-0.312374	1.048584	-1.391379	-0.341225	1.041727	-1.064059	-0.350954	0.896309	-1.060249	-0.311996	0.883574	-1.402097	-0.351353	0.497797	-1.042455	-0.351962	0.477816	-1.166262	-0.269239	0.480627	-1.378948	-0.290932	0.474967	-1.262410	-0.358023	0.438222	-1.038881	-0.290280	0.426643	-1.387563	-0.300910	0.416684	-1.083725	-0.241434	0.400124	-1.327018	-0.394273	0.064069	-1.038870	-0.370617	0.081121	-1.118475	-0.387424	0.073678	-1.414276	-0.370712	0.080749	-1.329640	-0.436474	0.044513	-1.088986	-0.438739	0.048385	-1.375025	-0.235542	0.038409	-1.100411	-0.239738	0.034856	-1.071174	-0.270772	0.027642	-1.021011	-0.238339	0.041490	-1.351790	-0.241670	0.036993	-1.381211	-0.271637	0.030270	-1.429110
0.290000	-0.236674	1.646855	-1.161464	-0.227159	1.651642	-1.288689	-0.373944	1.646377	-1.157467	-0.361279	1.645759	-1.305042	-0.393572	1.439407	-1.036947	-0.359162	1.443203	-1.424554	-0.407808	1.506811	-1.235103	-0.436743	1.470486	-1.237634	-0.465470	1.290851	-1.237173	-0.409472	1.096197	-1.232253	-0.411175	1.049173	-1.233373	-0.414205	1.008643	-1.232702	-0.283751	1.416141	-1.223509	-0.233974	1.230932	-1.218359	-0.246563	0.986122	-1.097046	-0.234452	0.990898	-1.346908	-0.427109	0.991022	-1.198484	-0.420171	0.992358	-1.266627	-0.312378	1.048596	-1.391349	-0.341172	1.041745	-1.064032	-0.350927	0.896304	-1.060203	-0.312013	0.883570	-1.402078	-0.351336	0.497793	-1.042429	-0.351955	0.477815	-1.166236	-0.269237	0.480627	-1.378928	-0.290930	0.474963	-1.262394	-0.358007	0.438222	-1.038860	-0.290279	0.426643	-1.387548	-0.300892	0.416680	-1.083709	-0.241429	0.400124	-1.327008	-0.394275	0.064060	-1.038862	-0.370621	0.081120	-1.118466	-0.387425	0.073681	-1.414271	-0.370707	0.080748	-1.329636	-0.436476	0.044505	-1.088972	-0.438736	0.048386	-1.375020	-0.235546	0.038408	-1.100407	-0.239740	0.034856	-1.071169	-0.270775	0.027640	-1.021008	-0.238335	0.041490	-1.351792	-0.241668	0.036992	-1.381210	-0.271636	0.030269	-1.429110
0.300000	-0.236603	1.646846	-1.161463	-0.227103	1.651627	-1.288689	-0.373866	1.646380	-1.157450	-0.361224	1.645760	-1.305031	-0.393468	1.439428	-1.036921	-0.359129	1.443185	-1.424533	-0.407757	1.506815	-1.235082	-0.436688	1.470490	-1.237605	-0.465442	1.290867	-1.237130	-0.409464	1.096195	-1.232201	-0.411168	1.049171	-1.233318	-0.414200	1.008643	-1.232653	-0.283655	1.416159	-1.223495	-0.233882	1.230950	-1.218357	-0.246541	0.986125	-1.097016	-0.234460	0.990888	-1.346885	-0.427100	0.991018	-1.198438	-0.420173	0.992355	-1.266576	-0.312393	1.048597	-1.391313	-0.341120	1.041765	-1.063997	-0.350894	0.896298	-1.060144	-0.312028	0.883566	-1.402050	-0.351322	0.497789	-1.042401	-0.351947	0.477815	-1.166208	-0.269238	0.480626	-1.378901	-0.290925	0.474960	-1.262371	-0.357994	0.438220	-1.038840	-0.290279	0.426645	-1.387527	-0.300877	0.416677	-1.083692	-0.241425	0.400125	-1.326991	-0.394275	0.064053	-1.038853	-0.370625	0.081120	-1.118458	-0.387426	0.073686	-1.414262	-0.370700	0.080749	-1.329630	-0.436475	0.044500	-1.088966	-0.438731	0.048390	-1.375014	-0.235549	0.038408	-1.100402	-0.239741	0.034857	-1.071165	-0.270777	0.027640	-1.021005	-0.238329	0.041490	-1.351792	-0.241666	0.036992	-1.381209	-0.271635	0.030269	-1.429108
0.310000	-0.236526	1.646837	-1.161457	-0.227042	1.651615	-1.288686	-0.373778	1.646384	-1.157429	-0.361162	1.645764	-1.305016	-0.393352	1.439448	-1.036891	-0.359082	1.443176	-1.424512	-0.407697	1.506820	-1.235062	-0.436623	1.470495	-1.237574	-0.465409	1.290888	-1.237091	-0.409450	1.096199	-1.232143	-0.411155	1.049174	-1.233258	-0.414191	1.008647	-1.232600	-0.283541	1.416172	-1.223478	-0.233794	1.230962	-1.218355	-0.246516	0.986130	-1.096978	-0.234465	0.990875	-1.346861	-0.427087	0.991018	-1.198386	-0.420169	0.992357	-1.266519	-0.312414	1.048589	-1.391270	-0.341069	1.041788	-1.063956	-0.350858	0.896293	-1.060077	-0.312044	0.883566	-1.402008	-0.351311	0.497785	-1.042372	-0.351941	0.477818	-1.166177	-0.269244	0.480627	-1.378869	-0.290917	0.474959	-1.262342	-0.357985	0.438217	-1.038819	-0.290282	0.426648	-1.387502	-0.300865	0.416674	-1.083673	-0.241423	0.400127	-1.326970	-0.394275	0.064050	-1.038843	-0.370629	0.081122	-1.118449	-0.387428	0.073693	-1.414252	-0.370693	0.080752	-1.329621	-0.436473	0.044501	-1.088965	-0.438726	0.048397	-1.375008	-0.235551	0.038408	-1.100396	-0.239740	0.034859	-1.071163	-0.270776	0.027643	-1.021002	-0.238324	0.041492	-1.351791	-0.241664	0.036993	-1.381207	-0.271633	0.030269	-1.429106
0.320000	-0.236442	1.646831	-1.161449	-0.226973	1.651607	-1.288679	-0.373680	1.646386	-1.157406	-0.361092	1.645766	-1.304996	-0.393224	1.439466	-1.036856	-0.359021	1.443176	-1.424491	-0.407627	1.506828	-1.235042	-0.436548	1.470503	-1.237542	-0.465372	1.290916	-1.237057	-0.409432	1.096208	-1.232083	-0.411138	1.049181	-1.233195	-0.414178	1.008656	-1.232542	-0.283412	1.416173	-1.223457	-0.233711	1.230967	-1.218354	-0.246488	0.986135	-1.096936	-0.234469	0.990864	-1.346832	-0.427069	0.991024	-1.198330	-0.420159	0.992363	-1.266459	-0.312438	1.048577	-1.391219	-0.341020	1.041810	-1.063911	-0.350820	0.896289	-1.060008	-0.312058	0.883573	-1.401946	-0.351300	0.497781	-1.042342	-0.351939	0.477823	-1.166144	-0.269257	0.480629	-1.378835	-0.290910	0.474962	-1.262311	-0.357977	0.438215	-1.038799	-0.290291	0.426653	-1.387475	-0.300856	0.416672	-1.083653	-0.241425	0.400129	-1.326946	-0.394274	0.064050	-1.038832	-0.370634	0.081126	-1.118442	-0.387430	0.073700	-1.414241	-0.370687	0.080755	-1.329611	-0.436469	0.044504	-1.088968	-0.438721	0.048405	-1.375002	-0.235552	0.038409	-1.100392	-0.239739	0.034860	-1.071163	-0.270774	0.027647	-1.021001	-0.238319	0.041494	-1.351789	-0.241662	0.036994	-1.381204	-0.271633	0.030269	-1.429104
0.330000	-0.236349	1.646831	-1.161436	-0.226895	1.651607	-1.288667	-0.373571	1.646384	-1.157380	-0.361014	1.645763	-1.304971	-0.393084	1.439482	-1.036817	-0.358943	1.443187	-1.424470	-0.407544	1.506839	-1.235021	-0.436464	1.470517	-1.237512	-0.465332	1.290950	-1.237028	-0.409409	1.096219	-1.232022	-0.411117	1.049190	-1.233128	-0.414163	1.008668	-1.232482	-0.283273	1.416164	-1.223431	-0.233634	1.230964	-1.218355	-0.246455	0.986140	-1.096893	-0.234471	0.990856	-1.346798	-0.427048	0.991033	-1.198269	-0.420145	0.992372	-1.266396	-0.312459	1.048568	-1.391163	-0.340971	1.041831	-1.063863	-0.350782	0.896288	-1.059942	-0.312069	0.883588	-1.401863	-0.351290	0.497778	-1.042311	-0.351942	0.477832	-1.166111	-0.269275	0.480633	-1.378803	-0.290906	0.474965	-1.262280	-0.357970	0.438213	-1.038778	-0.290305	0.426658	-1.387447	-0.300849	0.416669	-1.083631	-0.241431	0.400133	-1.326922	-0.394272	0.064051	-1.038820	-0.370637	0.081132	-1.118436	-0.387434	0.073707	-1.414229	-0.370683	0.080758	-1.329599	-0.436466	0.044509	-1.088972	-0.438715	0.048413	-1.374996	-0.235552	0.038410	-1.100391	-0.239738	0.034861	-1.071166	-0.270772	0.027652	-1.021003	-0.238316	0.041496	-1.351786	-0.241660	0.036994	-1.381201	-0.271633	0.030270	-1.429102
